"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua1"
"TIMESTAMP","RECORD","PAR_aqua1_Den","PAR_aqua1_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-06-01 08:00:05",81438,2546.282,12.73141
"2023-06-01 08:00:10",81439,2550.611,12.75306
"2023-06-01 08:00:15",81440,2698.82,13.4941
"2023-06-01 08:00:20",81441,2148.843,10.74421
"2023-06-01 08:00:25",81442,2593.019,12.9651
"2023-06-01 08:00:30",81443,2790.322,13.95161
"2023-06-01 08:00:35",81444,2799.426,13.99713
"2023-06-01 08:00:40",81445,3130.535,15.65268
"2023-06-01 08:00:45",81446,3234.653,16.17327
"2023-06-01 08:00:50",81447,2304.707,11.52354
"2023-06-01 08:00:55",81448,3613.482,18.06741
"2023-06-01 08:01:00",81449,3121.753,15.60877
"2023-06-01 08:01:05",81450,2798.153,13.99077
"2023-06-01 08:01:10",81451,3024.128,15.12064
"2023-06-01 08:01:15",81452,3346.5,16.7325
"2023-06-01 08:01:20",81453,2510.393,12.55197
"2023-06-01 08:01:25",81454,2792.884,13.96442
"2023-06-01 08:01:30",81455,2936.577,14.68288
"2023-06-01 08:01:35",81456,2718.169,13.59085
"2023-06-01 08:01:40",81457,3024.562,15.12281
"2023-06-01 08:01:45",81458,2767.261,13.83631
"2023-06-01 08:01:50",81459,2536.838,12.68419
"2023-06-01 08:01:55",81460,2226.103,11.13052
"2023-06-01 08:02:00",81461,3002.152,15.01076
"2023-06-01 08:02:05",81462,2748.133,13.74067
"2023-06-01 08:02:10",81463,2447.869,12.23935
"2023-06-01 08:02:15",81464,3760.847,18.80424
"2023-06-01 08:02:20",81465,3656.642,18.28321
"2023-06-01 08:02:25",81466,3613.932,18.06966
"2023-06-01 08:02:30",81467,2890.642,14.45321
"2023-06-01 08:02:35",81468,3202.659,16.0133
"2023-06-01 08:02:40",81469,2466.408,12.33204
"2023-06-01 08:02:45",81470,3065.949,15.32975
"2023-06-01 08:02:50",81471,2850.137,14.25069
"2023-06-01 08:02:55",81472,3307.648,16.53824
"2023-06-01 08:03:00",81473,2690.61,13.45305
"2023-06-01 08:03:05",81474,3513.251,17.56626
"2023-06-01 08:03:10",81475,2835.035,14.17518
