"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-31 19:00:05",72078,2905.03,14.52515
"2023-05-31 19:00:10",72079,3691.105,18.45553
"2023-05-31 19:00:15",72080,3015.298,15.07649
"2023-05-31 19:00:20",72081,3243.136,16.21568
"2023-05-31 19:00:25",72082,3468.472,17.34236
"2023-05-31 19:00:30",72083,3183.8,15.919
"2023-05-31 19:00:35",72084,2724.429,13.62215
"2023-05-31 19:00:40",72085,2928.039,14.6402
"2023-05-31 19:00:45",72086,3074.951,15.37476
"2023-05-31 19:00:50",72087,3541.198,17.70599
"2023-05-31 19:00:55",72088,2523.441,12.6172
"2023-05-31 19:01:00",72089,3325.43,16.62715
"2023-05-31 19:01:05",72090,3134.968,15.67484
"2023-05-31 19:01:10",72091,2598.276,12.99138
"2023-05-31 19:01:15",72092,2500.839,12.5042
"2023-05-31 19:01:20",72093,3421.495,17.10748
"2023-05-31 19:01:25",72094,3158.292,15.79146
"2023-05-31 19:01:30",72095,2420.024,12.10012
"2023-05-31 19:01:35",72096,3316.083,16.58042
"2023-05-31 19:01:40",72097,2631.532,13.15766
"2023-05-31 19:01:45",72098,2617.459,13.0873
"2023-05-31 19:01:50",72099,3217.491,16.08745
"2023-05-31 19:01:55",72100,3003.105,15.01553
"2023-05-31 19:02:00",72101,3256.105,16.28053
"2023-05-31 19:02:05",72102,2651.213,13.25607
"2023-05-31 19:02:10",72103,2786.855,13.93428
"2023-05-31 19:02:15",72104,3069.371,15.34686
"2023-05-31 19:02:20",72105,2287.063,11.43531
"2023-05-31 19:02:25",72106,2563.833,12.81916
"2023-05-31 19:02:30",72107,2975.516,14.87758
"2023-05-31 19:02:35",72108,2647.428,13.23714
"2023-05-31 19:02:40",72109,2847.738,14.23869
"2023-05-31 19:02:45",72110,2789.7,13.9485
"2023-05-31 19:02:50",72111,2881.935,14.40968
"2023-05-31 19:02:55",72112,2835.115,14.17558
"2023-05-31 19:03:00",72113,3478.722,17.39361
"2023-05-31 19:03:05",72114,2888.216,14.44108
"2023-05-31 19:03:10",72115,2992.138,14.96069
